Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4537364,SERV GASO SAN CAYETANO,SGC 011205UL2,CARR FEDERAL 15 KM 2 200,EL REFUGIO,63509,TEPIC NAY,NAYARIT,12117424,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4563783,ENERGETICOS ISCA 2,EIS 200922QH0,CARR ACAPONETA TECUALA KM 1,SAN JOSE DE GRACIA,63400,ACAPONETA NAY,NAYARIT,51003881,5542,DISPENSADOR AUTOMATICO DE GASOLINA
4537400,SER GAS SAN CAYETANO 2,SGC 011205UL2,CARR FEDERAL 15 KM 213 MA 200,EL REFUGIO,63509,TEPIC NAY,NAYARIT,12117424,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4590633,GASOLINERA POCHOTITAN,IOR 120402SG2,CARR ACCESO A COMUNIDAD I SN,EL COLORADO,63520,TEPIC NAY,NAYARIT,11127896,5542,DISPENSADOR AUTOMATICO DE GASOLINA
4126042,GRUPO OCTANO SA DE CV,GOC 9303301F4,C GRANADA 5188 N,AMPLIACION EL PARAISO,63035,TEPIC NAY,NAYARIT,13171292,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4605507,GRUPO GASOLINERO,GGP 050203P62,JACARANDAS NO 417,TEPIC CENTRO,63000,TEPIC NAY,NAYARIT,12179517,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4379505,DISEL GASOLINERA,GVA 000407E88,CARR CRT TPI GUAD KM 218 5050,ANTONIO ECHEVARRIA DOMINGUEZ,63173,TEPIC NAY,NAYARIT,12195616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4620044,SERV LA PIEDRA CHINA,SPC 180604V58,C PRISCILIANO SANCHEZ 15,HUAJICORI,63480,HUAJICORI NAY,NAYARIT,52019307,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4537218,SERVICIO GASOLINERO CO,SGC 011205UL2,BLVD LUIS DONALDO COLOSIO 442,DR LUCAS VALLARTA,63170,TEPIC NAY,NAYARIT,11357780,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4711701,SERVICIO VASOMI,VAS 970423HVA,AV JUAREZ SN,RUIZ ESTACION,63600,RUIZ NAY,NAYARIT,92330828,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4562486,BOMBA DIESEL,GVA 000407E88,CARR TEPIC GDL KM 218 505 KM 2,BONATERRA,63194,TEPIC NAY,NAYARIT,12306453,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
