Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
9069999,GAS 5 AVIACION,GET 041207MS1,T SOL ESQ E SARABIA SN,DEL VALLE,69007,HEROICA CD HUAJUAPAN LEON OAX,OAXACA,35324619,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9093661,GASOL LA CIENEGA,GTA 200901GV7,AV FFCC SN,LA CIENEGA,71300,SANTA CRUZ ZENZONTEPEC OAX,OAXACA,1099610,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9112394,ESTACION TOKAZUA,TAS 200608UR9,BLVD JOSE MURAT KM 8 5 SN,SANTA MARIA HUATULCO,70980,SANTA MARIA HUATULCO OAX,OAXACA,82080289,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9545249,EST SERV ALTOS D PACIF,ESA140716Q8A,BO JOSE MURAT CASAB NO 202,MARINERO,70934,SANTA MARIA COLOTEPEC OAX,OAXACA,41329640,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9161564,GASOL FERCHE OAXACA RE,GFE9707075U3,CARR CRISTOBAL COLON NO 1121,REFORMA,68050,OAXACA DE JUAREZ OAX,OAXACA,8137975,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9163335,GASOL FERCHCE OAXACA R,GFE9707075U3,CARR CRISTOBAL COLON NO 1121,REFORMA,68050,OAXACA DE JUAREZ OAX,OAXACA,8137975,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9558167,GASOL MICTLAN,MIC971117HD8,CR INTERNAL NO 703,SAN FRANCISCO TUTLA,71242,SANTA LUCIA DEL CAMINO OAX,OAXACA,1717760,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9177795,GAS DE OAXACA,GOA 7010319G3,CARR CRISTOBAL COLON NO KM 12,TLALIXTAC DE CABRERA,68270,TLALIXTAC DE CABRERA OAX,OAXACA,5016611,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9565030,COMB COSTEROS 2,OCC190122KNA,CR FEDERAL KM 183 SN,SAN FRANCISCO COZOALTEPEC,70944,SANTA MARIA TONAMECA OAX,OAXACA,84257241,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9180700,GASOL DOS OCEANOS LIB,DOL 0309207W1,CARR TRANSISTMICA NO KM 6 5,GRANADILLO,70613,SALINA CRUZ OAX,OAXACA,3585108,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
