Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4264846,HYJ GASOLINERIA 3,CHJ 1805116W1,C NICOLAS TAMARAL SN E 0,INFONAVIT COLOSIO,23407,LOS CABOS BCS,BAJA CALIFORNIA SUR,41220030,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7141285,GAS HEM1701119E5 OLACH,HEC0505112NA,CALZ AGUSTIN OLACHEA NO 3215,PUEBLO NUEVO,23060,LA PAZ BCS,BAJA CALIFORNIA SUR,21220627,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4281350,DIESGAS LPAZ NICOLAS B,DIE 800905HX3,C NICOLAS BRAVO 801,CENTRO,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21750767,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4292197,GASPASA CDCONST B382,GPA 790523GV6,BLVD SAN AGUSTIN OLACHE SN,CECILIA MADRID,23620,CD CONSTITUCION BCS,BAJA CALIFORNIA SUR,31378170,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4292208,GASPASA GRONEGRO PLANT,GPA 790523GV6,MARCELO RUBIO RUIZ LOCAL 2,DEL DOMINO,23940,MULEGE BCS,BAJA CALIFORNIA SUR,51570921,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
7155849,EST D SERV LA ARDILLA,POSS640719CL2,CRT TRANSPENINSULAR 18 KM 18 0,EL CENTENARIO,23201,LA PAZ BCS,BAJA CALIFORNIA SUR,21248088,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7183809,ESTACION SERV MURILLO,ESM030502HX6,CERVANTES DEL RIO NO 120,ZONA CENTRO,23600,CD CONSTITUCION BCS,BAJA CALIFORNIA SUR,1326544,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7194707,SERV SANBA,SSA 981130QK9,CRTAL SURESQ ACC PARQ IND SN,ZONA INDUSTRIAL,23050,LA PAZ BCS,BAJA CALIFORNIA SUR,1281661,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7203456,ESTACION THE ROOF,CCA 950607N43,LOT 18A DARSENA C SN L0,CABO SAN LUCAS CENTRO,23450,LOS CABOS BCS,BAJA CALIFORNIA SUR,41739140,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4351917,HYJ GASOLINERIA,CHJ 1805116W1,C NICOLAS TAMARAL SN,MAURICIO CASTRO,23443,LOS CABOS BCS,BAJA CALIFORNIA SUR,41913676,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4351925,HYJ GASOLINERIA,CHJ 1805116W1,C NICOLAS TAMARAL SN SN,MAURICIO CASTRO,23443,LOS CABOS BCS,BAJA CALIFORNIA SUR,41913676,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7219215,COL LEG DE C S LUCAS,CLC 020215AM8,CARR TRANSPENINSULAR CSL KM 5,CENTRO,23450,LOS CABOS BCS,BAJA CALIFORNIA SUR,41043258,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7259058,GASOL POLANCO,GPO070312V48,BLVD 5 DE FEBRERO SN 0,16 DE SEPTIEMBRE,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21220591,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
